Country Name,"Time","CO2 emissions (kg per 2010 US$ of GDP)","GDP (current US$)","GDP growth (annual %)","GDP deflator (base year varies by country)","GDP per capita (constant 2010 US$)"
India,"1980","1.14324937714083","189592920294.446","6.73582152826147","11.0166298582583","393.94463375452"
India,"1981","1.16372376766998","196883842005.062","6.00620362267659","12.2094644874161","408.047784767969"
India,"1982","1.16047837859844","204235073533.23","3.47573324055963","13.1979260174342","412.550892275737"
India,"1983","1.1714511962918","222089924399.492","7.28889290194073","14.3267261004974","432.511013366169"
India,"1984","1.15649851611467","215878839023.118","3.8207378550585","15.4618659686953","438.883205611879"
India,"1985","1.20791493713369","236589423202.641","5.25429922436548","16.574159432596","451.65370971307"
India,"1986","1.23633342296147","253352444883.275","4.77656417042216","17.6994454879568","462.857224274512"
India,"1987","1.26950768180008","283926977522.458","3.96535563414577","19.350430878692","470.833020567632"
India,"1988","1.25066812078508","301790256315.321","9.62778291902082","20.9434580741982","505.214121923756"
India,"1989","1.29557238119654","301234030103.706","5.94734332871707","22.7104176033283","524.093082948666"
India,"1990","1.31276156306651","326608014285.316","5.53345456321573","25.1332339580666","541.743505053984"
India,"1991","1.38093179278792","274842161318.346","1.05683143227975","28.5895107867623","536.432062833752"
India,"1992","1.39050593911047","293262722482.422","5.48239602225368","31.1526039875871","554.638011666469"
India,"1993","1.37417064823313","284194018792.066","4.75077621944588","34.2248061461564","569.666533555823"
India,"1994","1.36142974724881","333014993709.73","6.6589240670105","37.6404571238164","595.914561757933"
India,"1995","1.34307134430733","366600193391.349","7.57449184104719","41.0516996671502","628.862634651533"
India,"1996","1.35767878144833","399787263892.645","7.54952224818398","44.1613734246611","663.620282403244"
India,"1997","1.35712913511123","423160799040.86","4.04982084912471","47.0213837612094","677.675042194729"
India,"1998","1.30390350982095","428740690379.961","6.18441582075693","50.7878753723995","706.42715107595"
India,"1999","1.27412705835142","466866720520.974","8.84575556124574","52.3462482651946","755.116982928281"
India,"2000","1.27146503485627","476609148165.173","3.84099115681246","54.2542533948942","770.347836875188"
India,"2001","1.22388426638793","493954161367.563","4.82396626420316","55.998861857183","793.642116711961"
India,"2002","1.19387558253025","523968381476.715","3.80397532123557","58.0796024822769","810.00227772274"
India,"2003","1.15447268315596","618356467437.027","7.86038147525927","60.3260042355488","859.341001752055"
India,"2004","1.12295521027845","721584805204.777","7.92293661312628","63.7799172615049","912.564969013705"
India,"2005","1.08829722917122","834214699568.14","9.28483150737219","66.482224596805","981.688932268881"
India,"2006","1.06214251924209","949116769619.554","9.26395889783758","70.7521053381203","1056.23747706902"
India,"2007","1.05588876342577","1201071960529.75","8.60820459986418","73.3489078014538","1130.04840940886"
India,"2008","1.13242667431607","1186913419021.34","3.89095706241433","79.7043451980818","1156.96840301736"
India,"2009","1.15723403265725","1323896417147.06","8.47978389691141","84.5374806386606","1237.38840184157"
India,"2010","1.03810833094355","1656562168648.57","10.259963064587","92.132175358011","1345.7213825728"
India,"2011","1.04541825559367","1822989507290.05","6.6383637999583","100","1416.11803348493"
India,"2012","1.08185264108236","1828985283085","5.61856277332065","107.851683150686","1476.57465354791"
India,"2013","1.02266826710057","1863208343557.81","6.6388127357182","114.567201971724","1555.02314886833"
India,"2014","","2042438591343.98","7.24347174583309","118.347481760468","1647.32807976761"
India,"2015","","2095398349095.54","7.56336717950757","119.610469876987","1750.62284230969"

