Series Name,"Time","World","China","India","Japan","United Kingdom","United States"
GDP growth (annual %),"1973","6.46518302991035","7.75999999999981","3.29552113606178","8.03259997465322","6.51607451741813","5.64312484755203"
GDP growth (annual %),"1974","1.98819575401028","2.31000000000017","1.18533626048492","-1.22523982749118","-2.47267403625453","-0.51715456222523"
GDP growth (annual %),"1975","0.908826714815689","8.71999999999974","9.14991201393707","3.09157591617475","-1.48834317708825","-0.197678536519447"
GDP growth (annual %),"1976","5.26595046508267","-1.57000000000012","1.66310363724769","3.9749840910343","2.92178044405891","5.38609005075547"
GDP growth (annual %),"1977","3.9965880569418","7.57000000000032","7.25476458521194","4.39033795021662","2.46321417351626","4.60859740653179"
GDP growth (annual %),"1978","4.09868302160528","11.666644","5.71253208944273","5.27194150297719","4.19528494308832","5.5616849289446"
GDP growth (annual %),"1979","4.10848712938297","7.59999999999982","-5.2381827026969","5.48404183243517","3.73549741750045","3.17569075012061"
GDP growth (annual %),"1980","1.9661331883669","7.80669144981405","6.73582152826147","2.81759120757481","-2.04116444356428","-0.244596225208085"
GDP growth (annual %),"1981","1.94235591894144","5.1724137931036","6.00620362267659","4.1768439560538","-0.778926178126","2.59447038823151"
GDP growth (annual %),"1982","0.510435369463067","8.93442622950826","3.47573324055963","3.37660829649904","2.01567197176722","-1.91089106804856"
GDP growth (annual %),"1983","2.52741689776725","10.8352144469526","7.28889290194073","3.06073803566109","4.22057264654954","4.63245718120484"
GDP growth (annual %),"1984","4.56035013201515","15.1391717583161","3.8207378550585","4.46389901589204","2.27456699927278","7.25908695936059"
GDP growth (annual %),"1985","3.91163198921352","13.4433962264151","5.25429922436548","6.33335688873267","4.18730565515936","4.23873752083914"
GDP growth (annual %),"1986","3.24613871209922","8.93970893970915","4.77656417042216","2.8310766408499","3.15325207285927","3.5116144990922"
GDP growth (annual %),"1987","3.60948987203456","11.6889312977097","3.96535563414577","4.10742706379963","5.3594846585044","3.46174769185008"
GDP growth (annual %),"1988","4.61353349310976","11.2345151644597","9.62778291902082","7.14669370731855","5.78739995952742","4.20397197941296"
GDP growth (annual %),"1989","3.76507837033124","4.18586789554536","5.94734332871707","5.37015251894822","2.58289506699101","3.68052403304715"
GDP growth (annual %),"1990","2.94925717001757","3.907113896056","5.53345456321573","5.57239829948509","0.71688296281873","1.91937029742549"
GDP growth (annual %),"1991","1.36918558809096","9.29407591344453","1.05683143227975","3.32434077482786","-1.11898405289487","-0.0740845307123976"
GDP growth (annual %),"1992","1.78685086546126","14.2161635832522","5.48239602225368","0.819029858828173","0.359872415497506","3.55539614766758"
GDP growth (annual %),"1993","1.65408580017572","13.8675760159136","4.75077621944588","0.171062719627542","2.50701367525181","2.74585671892275"
GDP growth (annual %),"1994","3.02528347565378","13.0521587222361","6.6589240670105","0.86357824377636","3.88507477540347","4.03764342486481"
GDP growth (annual %),"1995","2.95798778485295","10.9492273730688","7.57449184104719","2.74216382748833","2.50637285243695","2.71897578878193"
GDP growth (annual %),"1996","3.33073763623888","9.92837246319071","7.54952224818398","3.09992994741242","2.54873441364151","3.79588122942587"
GDP growth (annual %),"1997","3.75150029689921","9.23076923076962","4.04982084912471","1.07651170531472","3.12717846202084","4.48702649316731"
GDP growth (annual %),"1998","2.43272623696895","7.83761391880707","6.18441582075693","-1.12875638335171","3.19077937166745","4.44991096328404"
GDP growth (annual %),"1999","3.31204633916624","7.66748617086685","8.84575556124574","-0.25197630872043","3.28334820437759","4.68519960839866"
GDP growth (annual %),"2000","4.34223884742906","8.49150849150841","3.84099115681246","2.77954254549506","3.74496244304632","4.09217644881066"
GDP growth (annual %),"2001","1.97658033856003","8.33991054985512","4.82396626420316","0.406249444999546","2.72610733754173","0.975981833932124"
GDP growth (annual %),"2002","2.1905135005281","9.13064594463297","3.80397532123557","0.118100784081449","2.39724828405802","1.78612768745552"
GDP growth (annual %),"2003","2.90416346631007","10.0356030262573","7.86038147525927","1.52824202289598","3.4662388982013","2.80677595648093"
GDP growth (annual %),"2004","4.47569383382709","10.1112234580385","7.92293661312628","2.20473032463914","2.52787714022966","3.78574284969444"
GDP growth (annual %),"2005","3.82374471796751","11.3957759412305","9.28483150737219","1.66275276827852","2.97209579798606","3.34521606334877"
GDP growth (annual %),"2006","4.37785073946668","12.7194790206907","9.26395889783758","1.41998439214007","2.50300855954745","2.666625826122"
GDP growth (annual %),"2007","4.32022745351451","14.2313880356884","8.60820459986418","1.65428290477007","2.5558191117037","1.77857023965289"
GDP growth (annual %),"2008","1.84382561528564","9.65428937259922","3.89095706241433","-1.09347900374911","-0.627205201223418","-0.291621458693953"
GDP growth (annual %),"2009","-1.70053149299683","9.39981317141532","8.47978389691141","-5.41711974237725","-4.32773760856608","-2.77552957416808"
GDP growth (annual %),"2010","4.37184163095282","10.6361404632297","10.259963064587","4.19228908161651","1.9151618327202","2.53192061616315"
GDP growth (annual %),"2011","3.09847290532655","9.53644300805558","6.6383637999583","-0.115461941256385","1.50906178236485","1.60145467247139"
GDP growth (annual %),"2012","2.4452335295624","7.8562621102694","5.61856277332065","1.4950285427672","1.31301859842485","2.22403085385714"
GDP growth (annual %),"2013","2.47795533482093","7.75763514617032","6.6388127357182","2.00048957213372","1.91107841065484","1.67733152992453"
GDP growth (annual %),"2014","2.68959885107955","7.29766595938162","7.24347174583309","0.335664786487811","3.07048379406776","2.37045767146387"
GDP growth (annual %),"2015","2.62947969127758","6.91433010805844","7.56336717950757","1.21943813894599","2.22150212833063","2.59614804050973"
GDP per capita (current US$),"1960","445.775341654302","89.5205415103584","83.7946836721907","478.995340162869","1380.30624126257","3007.12344537862"
GDP per capita (current US$),"1961","457.844011090359","75.8058379259965","87.0311661449854","563.586759838827","1452.54470901356","3066.56286916615"
